CustomerID,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,TenureBucket
0301-KOBTQ,0,No,No,32,No,No,No,Two year,Yes,Bank transfer,20.05,614.45,0,19.2015625,2-4yr
1751-NCDLI,1,Yes,No,46,Fiber optic,No,No,Month-to-month,Yes,Electronic check,98.85,4564.9,0,99.23695652173912,2-4yr
4367-NUYAO,0,Yes,Yes,0,No,No,No,Two year,No,Mailed check,25.75,0.0,0,0.0,
9878-TNQGW,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.95,171.15,1,85.575,0-1yr
9170-ARBTB,0,Yes,Yes,52,No,No,No,One year,No,Credit card,19.6,1012.4,0,19.46923076923077,4-6yr
4441-NIHPT,1,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,1,72.33461538461539,1-2yr
8999-BOHSE,1,No,No,11,Fiber optic,No,No,Month-to-month,No,Bank transfer,89.7,1047.7,1,95.24545454545455,0-1yr
7241-AJHFS,0,No,No,32,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,87.65,2766.4,0,86.45,2-4yr
7029-RPUAV,1,Yes,No,17,Fiber optic,No,No,Month-to-month,Yes,Credit card,100.45,1622.45,1,95.43823529411765,1-2yr
4546-FOKWR,0,No,No,16,Fiber optic,No,No,Month-to-month,Yes,Credit card,74.75,1129.35,0,70.584375,1-2yr
9036-CSKBW,0,No,No,51,Fiber optic,Yes,No,One year,No,Bank transfer,107.45,5680.9,0,111.39019607843136,4-6yr
5832-TRLPB,0,No,No,29,DSL,No,Yes,One year,Yes,Bank transfer,75.35,2243.9,0,77.37586206896552,2-4yr
8590-YFFQO,0,Yes,No,70,DSL,Yes,Yes,Two year,No,Credit card,64.95,4523.25,0,64.61785714285715,4-6yr
8659-IOOPU,0,Yes,Yes,71,Fiber optic,Yes,Yes,Two year,No,Electronic check,100.45,7159.7,0,100.84084507042253,4-6yr
1338-CECEE,0,Yes,Yes,41,DSL,No,No,One year,No,Bank transfer,68.5,2839.95,0,69.2670731707317,2-4yr
7439-DKZTW,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.55,80.55,0,80.55,0-1yr
4646-QZXTF,0,Yes,No,7,DSL,Yes,Yes,Month-to-month,No,Bank transfer,81.25,580.1,0,82.87142857142858,0-1yr
4607-CHPCA,0,Yes,Yes,25,Fiber optic,No,No,One year,Yes,Electronic check,90.4,2178.6,1,87.14399999999999,2-4yr
9742-XOKTS,0,Yes,Yes,67,Fiber optic,Yes,Yes,One year,No,Electronic check,89.55,6038.55,0,90.12761194029851,4-6yr
6921-OZMFH,0,Yes,Yes,5,DSL,No,Yes,Month-to-month,Yes,Mailed check,55.7,259.4,0,51.879999999999995,0-1yr
9578-FOMUK,0,No,Yes,15,No,No,No,Month-to-month,Yes,Electronic check,24.8,324.15,0,21.61,1-2yr
4712-UYOOI,0,Yes,Yes,20,No,No,No,Month-to-month,No,Electronic check,20.0,417.65,0,20.8825,1-2yr
8824-RWFXJ,0,Yes,Yes,3,DSL,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,1,56.050000000000004,0-1yr
7722-CVFXN,0,Yes,Yes,54,Fiber optic,No,Yes,One year,Yes,Electronic check,105.2,5637.85,0,104.40462962962964,4-6yr
8717-VCTXJ,0,No,No,42,No,No,No,One year,Yes,Mailed check,19.55,839.4,0,19.985714285714284,2-4yr
7363-QTBIW,0,Yes,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.75,769.1,0,85.45555555555556,0-1yr
4159-NAAIX,0,No,No,63,Fiber optic,No,No,Two year,No,Bank transfer,97.45,6253.0,0,99.25396825396825,4-6yr
0971-QIFJK,0,Yes,No,69,No,No,No,Two year,No,Bank transfer,24.25,1641.8,0,23.794202898550726,4-6yr
9397-TZSHA,0,No,No,69,No,No,No,Two year,No,Credit card,24.6,1678.05,0,24.319565217391304,4-6yr
3391-JSQEW,0,Yes,No,40,DSL,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,0,51.4625,2-4yr
0343-QLUZP,0,No,No,60,DSL,Yes,No,Two year,No,Bank transfer,39.6,2424.5,0,40.40833333333333,4-6yr
9763-PDTKK,0,No,No,4,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,94.4,387.2,1,96.8,0-1yr
2176-LVPNX,1,No,No,71,DSL,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,0,88.64014084507042,4-6yr
7627-JKIAZ,0,Yes,No,37,Fiber optic,No,No,Month-to-month,Yes,Credit card,78.95,2839.65,1,76.7472972972973,2-4yr
3312-UUMZW,0,Yes,No,32,Fiber optic,No,No,Month-to-month,Yes,Credit card,98.85,3145.9,0,98.309375,2-4yr
1271-UODNO,0,No,No,39,DSL,No,Yes,Two year,Yes,Credit card,53.85,2200.7,0,56.42820512820512,2-4yr
8461-EFQYM,0,No,No,38,No,No,No,One year,Yes,Electronic check,24.25,914.4,0,24.063157894736843,2-4yr
6900-RBKER,0,No,No,52,Fiber optic,No,No,Two year,Yes,Credit card,89.45,4577.75,0,88.03365384615384,4-6yr
6891-JPYFF,0,Yes,Yes,48,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,105.25,4997.5,0,104.11458333333333,2-4yr
1459-QNFQT,0,Yes,Yes,70,DSL,Yes,Yes,Two year,No,Bank transfer,59.5,4144.8,0,59.21142857142858,4-6yr
1047-NNCBF,0,No,No,20,Fiber optic,No,No,Month-to-month,No,Credit card,70.55,1493.55,0,74.6775,1-2yr
3696-XRIEN,0,No,No,50,DSL,Yes,Yes,One year,Yes,Credit card,82.5,4179.1,0,83.58200000000001,4-6yr
4081-DYXAV,0,No,No,19,DSL,No,No,One year,Yes,Credit card,44.85,893.55,1,47.02894736842105,1-2yr
0074-HDKDG,0,Yes,Yes,25,DSL,Yes,No,One year,Yes,Bank transfer,61.6,1611.0,0,64.44,2-4yr
8791-GFXLZ,0,No,No,12,DSL,No,No,Month-to-month,Yes,Bank transfer,49.05,593.05,0,49.42083333333333,0-1yr
8111-SLLHI,1,Yes,No,39,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.65,4284.8,1,109.86666666666667,2-4yr
0927-LCSMG,0,No,No,7,Fiber optic,No,No,Month-to-month,No,Mailed check,74.65,544.55,1,77.79285714285713,0-1yr
9330-DHBFL,0,Yes,Yes,23,DSL,Yes,Yes,One year,Yes,Mailed check,66.25,1533.8,0,66.68695652173913,1-2yr
0098-BOWSO,0,No,No,27,No,No,No,Month-to-month,Yes,Electronic check,19.4,529.8,0,19.62222222222222,2-4yr
3452-ABWRL,1,No,No,47,Fiber optic,No,No,Month-to-month,Yes,Credit card,86.05,3865.6,0,82.2468085106383,2-4yr
5859-HZYLF,0,Yes,Yes,26,No,No,No,Two year,Yes,Credit card,19.15,515.75,0,19.83653846153846,2-4yr
8257-RZAHR,0,Yes,No,14,DSL,Yes,No,Month-to-month,Yes,Bank transfer,64.7,941.0,1,67.21428571428571,1-2yr
5293-WXJAK,1,Yes,No,11,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,104.05,1133.65,1,103.05909090909091,0-1yr
3156-QLHBO,0,No,Yes,2,No,No,No,Month-to-month,No,Mailed check,19.25,48.35,0,24.175,0-1yr
2208-NQBCT,0,Yes,Yes,26,Fiber optic,Yes,No,Month-to-month,No,Electronic check,81.95,2070.05,0,79.6173076923077,2-4yr
1779-PWPMG,1,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,114.65,8333.95,0,115.74930555555557,4-6yr
6621-NRZAK,0,Yes,Yes,63,No,No,No,Two year,No,Credit card,20.0,1209.25,0,19.194444444444443,4-6yr
0831-JNISG,0,Yes,Yes,71,No,No,No,Two year,No,Mailed check,19.8,1396.25,0,19.66549295774648,4-6yr
0774-IFUVM,0,Yes,Yes,11,DSL,Yes,No,Month-to-month,Yes,Bank transfer,65.15,723.35,0,65.75909090909092,0-1yr
3082-WQRVY,1,Yes,No,14,No,No,No,One year,No,Mailed check,19.65,228.65,0,16.33214285714286,1-2yr
9553-DLCLU,0,No,Yes,13,DSL,Yes,Yes,Two year,No,Credit card,88.95,1161.75,0,89.36538461538461,1-2yr
1641-BYBTK,0,No,Yes,6,No,No,No,Month-to-month,Yes,Mailed check,20.2,98.35,0,16.391666666666666,0-1yr
2460-NGXBJ,1,Yes,Yes,11,Fiber optic,No,No,Month-to-month,Yes,Credit card,75.2,775.3,0,70.48181818181818,0-1yr
2446-ZKVAF,0,Yes,No,18,DSL,No,No,Month-to-month,No,Credit card,56.8,1074.65,0,59.70277777777778,1-2yr
0841-NULXI,0,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,35.55,35.55,1,35.55,0-1yr
3522-CDKHF,0,Yes,No,32,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,75.5,2324.7,0,72.646875,2-4yr
1430-SFQSA,0,No,No,29,DSL,Yes,Yes,One year,No,Mailed check,35.6,1072.6,0,36.98620689655172,2-4yr
0411-EZJZE,0,No,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,60.25,170.5,0,56.833333333333336,0-1yr
7851-WZEKY,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.15,196.9,1,98.45,0-1yr
8844-TONUD,0,Yes,Yes,13,Fiber optic,No,No,Month-to-month,Yes,Mailed check,96.65,1162.85,1,89.44999999999999,1-2yr
8807-ARQET,0,No,No,41,DSL,No,No,Month-to-month,Yes,Electronic check,40.35,1677.85,0,40.923170731707316,2-4yr
8992-CEUEN,0,No,No,1,No,No,No,Month-to-month,No,Electronic check,18.85,18.85,0,18.85,0-1yr
4320-QMLLA,0,No,No,7,DSL,No,No,Month-to-month,No,Mailed check,54.85,370.4,0,52.91428571428571,0-1yr
8777-PVYGU,0,Yes,No,52,DSL,Yes,No,One year,Yes,Mailed check,64.3,3410.6,0,65.58846153846153,4-6yr
8292-ITGYJ,0,Yes,Yes,45,No,No,No,Two year,Yes,Bank transfer,24.65,1138.8,0,25.306666666666665,2-4yr
6870-ZWMNX,0,Yes,No,70,DSL,No,Yes,Two year,No,Credit card,76.1,5264.25,0,75.20357142857142,4-6yr
0621-CXBKL,0,No,No,53,No,No,No,Two year,No,Mailed check,18.7,1005.7,0,18.975471698113207,4-6yr
5268-DSMNQ,1,Yes,No,62,Fiber optic,No,No,One year,Yes,Credit card,97.95,5936.55,0,95.7508064516129,4-6yr
5334-JLAXU,0,Yes,No,60,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,94.1,5475.9,0,91.265,4-6yr
4086-YQSNZ,1,Yes,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.4,224.05,1,74.68333333333334,0-1yr
6242-MBHPK,1,Yes,No,23,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,95.1,2326.05,0,101.13260869565218,1-2yr
5868-CZJDR,0,No,Yes,1,DSL,No,No,Month-to-month,Yes,Mailed check,31.35,31.35,1,31.35,0-1yr
9359-UGBTK,0,No,No,67,DSL,Yes,Yes,One year,Yes,Bank transfer,72.35,4991.5,0,74.5,4-6yr
0135-NMXAP,0,No,No,12,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.75,1052.4,1,87.7,0-1yr
4782-OSFXZ,1,Yes,No,71,DSL,Yes,Yes,Two year,Yes,Bank transfer,82.7,5831.2,0,82.12957746478872,4-6yr
6479-OAUSD,0,No,No,25,No,No,No,One year,No,Credit card,19.9,510.8,0,20.432000000000002,2-4yr
7129-ACFOG,0,No,No,5,DSL,Yes,No,Month-to-month,Yes,Electronic check,53.8,283.95,0,56.79,0-1yr
4189-NAKJS,0,No,No,26,DSL,No,No,One year,Yes,Credit card,51.55,1295.4,0,49.823076923076925,2-4yr
5562-BETPV,0,Yes,Yes,1,No,No,No,One year,No,Mailed check,19.65,19.65,0,19.65,0-1yr
1282-IHQAC,1,No,No,70,DSL,No,No,One year,Yes,Credit card,44.05,3011.65,0,43.02357142857143,4-6yr
9127-FHJBZ,0,Yes,Yes,72,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,0,112.4048611111111,4-6yr
6270-OMFIW,0,Yes,No,60,Fiber optic,No,No,One year,Yes,Electronic check,94.4,5610.25,1,93.50416666666666,4-6yr
1641-RQDAY,1,Yes,Yes,32,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.4,3217.65,0,100.5515625,2-4yr
0107-WESLM,0,No,No,1,No,No,No,Month-to-month,Yes,Electronic check,19.85,19.85,1,19.85,0-1yr
6994-ORCWG,0,No,No,14,DSL,No,No,One year,Yes,Mailed check,54.25,773.2,0,55.228571428571435,1-2yr
1346-UFHAX,0,No,No,13,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,80.0,1029.35,0,79.18076923076923,1-2yr
3992-YWPKO,0,No,No,6,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,109.9,669.45,1,111.575,0-1yr
2933-XEUJM,0,No,No,46,DSL,Yes,No,Two year,No,Mailed check,79.2,3593.8,0,78.12608695652175,2-4yr
0125-LZQXK,0,No,No,15,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,1,103.59666666666666,1-2yr
5461-QKNTN,1,Yes,No,43,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,94.3,3953.15,0,91.93372093023255,2-4yr
4835-YSJMR,0,No,No,39,DSL,No,Yes,Two year,Yes,Bank transfer,49.8,1971.15,0,50.542307692307695,2-4yr
8399-YNDCH,1,No,No,21,DSL,No,No,Month-to-month,Yes,Bank transfer,60.05,1236.15,1,58.86428571428572,1-2yr
3164-YAXFY,0,No,No,57,DSL,Yes,No,Month-to-month,Yes,Electronic check,53.75,3196.0,0,56.07017543859649,4-6yr
0887-WBJVH,0,Yes,No,53,Fiber optic,No,Yes,One year,Yes,Electronic check,93.45,4872.2,0,91.92830188679245,4-6yr
4660-IRIBM,0,Yes,Yes,18,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,0,83.36111111111111,1-2yr
5673-FSSMF,0,No,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,60.15,60.15,1,60.15,0-1yr
7670-ZBPOQ,0,Yes,No,58,DSL,Yes,Yes,One year,Yes,Bank transfer,61.05,3478.75,0,59.97844827586207,4-6yr
8089-UZWLX,1,No,No,71,Fiber optic,No,No,Two year,No,Bank transfer,104.05,7413.55,0,104.41619718309859,4-6yr
0080-OROZO,0,No,No,35,Fiber optic,No,Yes,One year,Yes,Electronic check,99.25,3532.0,0,100.91428571428571,2-4yr
3916-NRPAP,0,No,No,3,Fiber optic,No,No,Month-to-month,No,Credit card,85.7,256.75,0,85.58333333333333,0-1yr
6807-SIWJI,0,No,No,38,Fiber optic,Yes,No,One year,Yes,Electronic check,104.85,3887.25,0,102.29605263157895,2-4yr
8221-HVAYI,0,Yes,Yes,35,DSL,Yes,Yes,Two year,Yes,Credit card,69.15,2490.15,0,71.14714285714285,2-4yr
1579-KLYDT,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,90.45,593.45,1,84.77857142857144,0-1yr
5232-NXPAY,0,No,No,47,DSL,No,Yes,Two year,No,Mailed check,74.45,3510.3,0,74.6872340425532,2-4yr
8967-SZQAS,0,No,No,14,DSL,No,No,Month-to-month,No,Electronic check,50.45,765.45,0,54.675000000000004,1-2yr
4468-KAZHE,1,Yes,No,20,DSL,No,No,Month-to-month,Yes,Electronic check,60.0,1259.35,0,62.967499999999994,1-2yr
0455-ENTCR,0,Yes,No,66,DSL,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,0,83.91439393939395,4-6yr
8944-AILEF,0,Yes,No,15,No,No,No,Month-to-month,Yes,Credit card,19.45,340.85,0,22.723333333333336,1-2yr
5542-NKVRU,0,No,No,42,No,No,No,Two year,Yes,Bank transfer,20.75,844.45,0,20.10595238095238,2-4yr
7126-RBHSD,0,Yes,No,17,Fiber optic,Yes,No,Month-to-month,No,Electronic check,78.9,1348.95,0,79.35000000000001,1-2yr
5370-IIVVL,0,No,No,37,Fiber optic,No,Yes,One year,Yes,Credit card,104.5,3778.0,0,102.10810810810811,2-4yr
6789-HJBWG,0,No,No,12,DSL,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,0,50.97083333333333,0-1yr
3927-NLNRY,0,Yes,No,53,Fiber optic,No,No,One year,Yes,Bank transfer,94.25,4867.95,1,91.84811320754717,4-6yr
9087-EYCPR,0,No,No,60,No,No,No,Two year,No,Mailed check,25.0,1505.05,0,25.084166666666665,4-6yr
6791-YBNAK,0,Yes,Yes,18,DSL,No,No,Month-to-month,No,Credit card,25.55,467.85,0,25.991666666666667,1-2yr
6358-LYNGM,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,1,74.9,0-1yr
6077-BDPXA,0,No,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,0,64.73333333333333,0-1yr
0013-MHZWF,0,No,Yes,9,DSL,No,Yes,Month-to-month,Yes,Credit card,69.4,571.45,0,63.49444444444445,0-1yr
5494-HECPR,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.25,80.25,1,80.25,0-1yr
8268-YDIXR,0,Yes,No,56,Fiber optic,Yes,No,One year,Yes,Electronic check,93.15,5253.95,0,93.82053571428571,4-6yr
9824-BEMCV,0,Yes,Yes,17,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.0,1149.65,1,67.62647058823529,1-2yr
1373-ORVIZ,0,Yes,Yes,11,DSL,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,1,67.34545454545454,0-1yr
4291-SHSBH,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,0,74.47857142857143,0-1yr
6980-IMXXE,0,Yes,Yes,69,No,No,No,Two year,No,Bank transfer,20.2,1412.65,0,20.473188405797103,4-6yr
9866-QEVEE,0,No,No,19,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,86.0,1532.45,1,80.65526315789474,1-2yr
9897-KXHCM,0,Yes,Yes,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.3,250.05,1,83.35000000000001,0-1yr
0040-HALCW,0,Yes,Yes,54,No,No,No,Two year,No,Credit card,20.4,1090.6,0,20.196296296296296,4-6yr
0784-GTUUK,0,Yes,No,62,No,No,No,One year,Yes,Credit card,23.75,1446.8,0,23.335483870967742,4-6yr
7979-CORPM,0,No,No,24,Fiber optic,No,No,Month-to-month,Yes,Credit card,90.55,2282.55,1,95.10625,1-2yr
2294-DMMUS,0,Yes,Yes,62,DSL,No,No,Month-to-month,Yes,Credit card,70.45,4300.45,0,69.36209677419355,4-6yr
0872-JCPIB,0,No,No,17,DSL,Yes,No,Month-to-month,No,Bank transfer,65.75,1111.2,0,65.36470588235295,1-2yr
3055-MJDSB,0,No,No,9,DSL,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,0,21.12222222222222,0-1yr
9091-WTUUY,0,Yes,Yes,64,DSL,Yes,Yes,Two year,No,Mailed check,69.25,4447.75,0,69.49609375,4-6yr
1618-CFHME,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,75.9,143.35,1,71.675,0-1yr
3165-HDOEW,0,Yes,Yes,1,DSL,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,1,45.85,0-1yr
6581-NQCBA,0,Yes,No,16,DSL,No,Yes,Month-to-month,Yes,Electronic check,49.95,810.2,1,50.6375,1-2yr
7115-IRDHS,0,Yes,No,72,No,No,No,Two year,No,Bank transfer,24.65,1830.05,0,25.41736111111111,4-6yr
8496-DMZUK,0,No,No,30,Fiber optic,Yes,No,One year,No,Bank transfer,90.4,2820.65,0,94.02166666666668,2-4yr
2040-VZIKE,0,Yes,No,49,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,100.85,4847.35,0,98.92551020408165,4-6yr
9068-VPWQQ,0,Yes,No,61,DSL,Yes,Yes,Two year,No,Credit card,75.35,4729.3,0,77.52950819672131,4-6yr
0178-SZBHO,0,Yes,Yes,47,Fiber optic,No,No,Month-to-month,No,Electronic check,87.2,4017.45,0,85.47765957446808,2-4yr
0384-RVBPI,0,No,No,20,DSL,Yes,No,Month-to-month,No,Credit card,64.4,1398.6,0,69.92999999999999,1-2yr
1689-MRZQR,0,Yes,Yes,34,Fiber optic,No,No,Month-to-month,No,Electronic check,78.3,2564.3,1,75.42058823529412,2-4yr
1299-AURJA,0,Yes,Yes,70,No,No,No,Two year,No,Bank transfer,24.7,1685.9,0,24.084285714285716,4-6yr
4525-VZCZG,0,No,Yes,54,Fiber optic,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,0,107.90092592592592,4-6yr
1543-LLLFT,1,Yes,No,61,Fiber optic,No,Yes,One year,Yes,Mailed check,98.3,6066.55,0,99.4516393442623,4-6yr
5835-BEQEU,0,No,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.95,228.4,1,76.13333333333334,0-1yr
2788-CJQAQ,0,No,No,13,No,No,No,One year,No,Mailed check,19.45,270.2,0,20.784615384615385,1-2yr
5565-FILXA,1,No,No,16,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.15,1529.2,1,95.575,1-2yr
0319-QZTCO,0,Yes,Yes,3,DSL,No,No,Month-to-month,Yes,Credit card,58.7,168.6,0,56.199999999999996,0-1yr
2120-SMPEX,0,No,No,25,No,No,No,Month-to-month,Yes,Mailed check,20.15,536.35,0,21.454,2-4yr
0096-FCPUF,0,No,No,30,DSL,Yes,No,Month-to-month,Yes,Mailed check,64.5,1888.45,0,62.94833333333334,2-4yr
0668-OGMHD,0,Yes,No,21,DSL,Yes,No,Month-to-month,No,Electronic check,28.5,629.35,0,29.969047619047622,1-2yr
5552-ZNFSJ,0,No,No,1,DSL,No,No,Month-to-month,No,Electronic check,45.3,45.3,1,45.3,0-1yr
2223-KAGMX,0,No,No,15,No,No,No,Month-to-month,No,Bank transfer,19.4,289.3,1,19.28666666666667,1-2yr
6507-ZJSUR,1,Yes,No,23,Fiber optic,No,No,Month-to-month,Yes,Electronic check,90.45,2117.25,0,92.05434782608695,1-2yr
9408-HRXRK,0,Yes,Yes,45,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,105.15,4730.9,0,105.1311111111111,2-4yr
5593-SUAOO,0,Yes,Yes,24,Fiber optic,No,No,One year,No,Bank transfer,83.15,2033.05,0,84.71041666666666,1-2yr
7321-PKUYW,0,No,No,11,Fiber optic,No,Yes,Month-to-month,No,Electronic check,90.15,987.95,1,89.81363636363636,0-1yr
2833-SLKDQ,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,45.05,45.05,1,45.05,0-1yr
6766-HFKLA,0,Yes,No,56,Fiber optic,No,Yes,Two year,No,Bank transfer,103.2,5744.35,0,102.57767857142858,4-6yr
7595-EUIVN,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,75.8,75.8,1,75.8,0-1yr
7617-EYGLW,0,No,No,1,No,No,No,Month-to-month,No,Electronic check,19.45,19.45,0,19.45,0-1yr
2026-TGDHM,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.3,523.15,1,74.73571428571428,0-1yr
9220-ZNKJI,1,Yes,No,55,Fiber optic,No,Yes,Two year,No,Credit card,88.8,4805.3,0,87.36909090909091,4-6yr
4030-VPZBD,0,No,No,2,DSL,No,Yes,Month-to-month,Yes,Electronic check,30.9,59.05,1,29.525,0-1yr
2226-ICFDO,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Credit card,85.9,6110.75,0,84.87152777777777,4-6yr
0723-VSOBE,1,No,No,45,DSL,No,No,One year,No,Electronic check,34.2,1596.6,0,35.48,2-4yr
5529-GIBVH,0,No,No,47,No,No,No,Two year,No,Mailed check,20.15,1046.2,0,22.25957446808511,2-4yr
4187-CINZD,1,No,No,46,Fiber optic,No,No,One year,No,Credit card,95.25,4424.2,1,96.17826086956521,2-4yr
9992-UJOEL,0,No,No,2,DSL,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,0,46.375,0-1yr
4741-WWJQZ,0,Yes,No,2,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,80.15,194.55,0,97.275,0-1yr
6625-UTXEW,0,Yes,No,12,DSL,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,0,51.00833333333333,0-1yr
6818-WOBHJ,1,Yes,No,68,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.6,6127.6,1,90.11176470588236,4-6yr
6244-BESBM,0,Yes,Yes,69,Fiber optic,No,Yes,Two year,Yes,Credit card,95.2,6671.7,0,96.69130434782609,4-6yr
1004-NOZNR,1,No,Yes,56,Fiber optic,Yes,No,One year,No,Credit card,94.8,5264.3,0,94.00535714285715,4-6yr
1251-STYSZ,1,No,No,4,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,80.25,303.7,0,75.925,0-1yr
2612-PHGOX,0,Yes,No,64,DSL,No,Yes,Two year,Yes,Bank transfer,76.1,4818.8,0,75.29375,4-6yr
2408-TZMJL,0,Yes,No,59,Fiber optic,Yes,No,One year,Yes,Electronic check,110.15,6448.05,1,109.28898305084746,4-6yr
8480-PPONV,0,Yes,Yes,62,Fiber optic,Yes,Yes,Two year,No,Bank transfer,115.55,7159.05,0,115.46854838709677,4-6yr
8780-IHCRN,0,Yes,Yes,63,No,No,No,Two year,No,Credit card,24.65,1574.5,0,24.99206349206349,4-6yr
4598-ZADCK,0,No,No,53,DSL,Yes,Yes,One year,Yes,Electronic check,53.6,2879.2,0,54.32452830188679,4-6yr
1257-SXUXQ,0,Yes,Yes,5,No,No,No,Month-to-month,No,Mailed check,19.45,86.05,0,17.21,0-1yr
9681-KYGYB,1,Yes,No,49,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,88.2,4159.45,0,84.88673469387754,4-6yr
7182-OVLBJ,0,Yes,Yes,62,Fiber optic,Yes,No,Two year,Yes,Bank transfer,101.15,6638.35,0,107.07016129032259,4-6yr
5095-ETBRJ,0,Yes,No,55,DSL,Yes,Yes,Two year,No,Mailed check,56.8,3112.05,0,56.582727272727276,4-6yr
7005-CYUIL,1,Yes,No,71,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,99.4,7168.25,0,100.96126760563381,4-6yr
4821-WQOYN,0,Yes,Yes,72,No,No,No,Two year,Yes,Credit card,20.1,1326.25,0,18.42013888888889,4-6yr
4730-AWNAU,0,Yes,Yes,36,DSL,Yes,Yes,One year,No,Credit card,60.7,2234.55,0,62.07083333333334,2-4yr
3452-FLHYD,0,Yes,No,25,No,No,No,One year,Yes,Bank transfer,20.95,495.15,0,19.805999999999997,2-4yr
2388-LAESQ,1,Yes,No,72,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,114.85,8317.95,0,115.52708333333334,4-6yr
9531-NSBMR,0,No,No,36,No,No,No,One year,Yes,Bank transfer,19.25,679.8,0,18.883333333333333,2-4yr
6260-ONULR,0,No,No,1,DSL,No,No,Month-to-month,Yes,Mailed check,62.8,62.8,0,62.8,0-1yr
4389-UEFCZ,0,Yes,No,72,Fiber optic,Yes,No,Two year,Yes,Electronic check,105.5,7544.0,0,104.77777777777777,4-6yr
8711-LOBKY,0,Yes,Yes,59,No,No,No,Two year,No,Mailed check,19.85,1188.25,0,20.139830508474578,4-6yr
9134-CEQMF,1,Yes,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.5,676.7,1,96.67142857142858,0-1yr
8985-OOPOS,0,No,No,1,DSL,No,Yes,One year,No,Credit card,74.1,74.1,0,74.1,0-1yr
